Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
33,35,Digital Hub - Plataforma de E-commerce baseada em Magento,http://www.digitalhub.com.br/,https://digitalhub.tomticket.com/kb,Base de Conhecimento,5,16,false,true,false,false,false,true,2017-03-15,2017-11-30,false,false
33,35,Digital Hub - Plataforma de E-commerce baseada em Magento,http://www.digitalhub.com.br/,https://digitalhub.tomticket.com/?account=610496P05032016114205,Suporte,5,16,false,true,false,false,false,true,2017-03-15,2017-11-30,false,false
30,7,TagPoint – Internet das Coisas,http://tagpoint.com.br/,https://tagpoint.tomticket.com/chat/?ac=737024P13072016034611&id=EP11516,SUPORTE,9,20,false,true,false,false,false,true,2016-10-18,2017-12-07,false,false
30,0,Via digital - Automação comercial,http://www.viadigital.info/,https://viadigital.tomticket.com/,Saiba mais,12,20,false,true,false,false,false,false,2017-08-12,2017-11-12,false,false
29,30,Alfa Consultoria,http://www.alfaconsultoria.digital/,https://alfaconsultoria.tomticket.com/,CONSULTAR CHAMADO,2,3,false,true,false,false,false,false,2017-06-11,2017-11-29,false,false
25,26,OrganizeTI - Soluções Tecnológica,http://www.organizeti.com.br/,https://organizeti.tomticket.com/?account=910272P06012017095741,Suporte,8,5,false,true,false,false,false,false,2017-09-12,2017-10-12,false,false
23,6,Criação de sites em Sorocaba | Otimização | MoralyWeb Solutions,http://www.moralyweb.com.br/,https://www.tomticket.com/chat/?ac=171520P20092014110136&id=EP02680,Atendimento Online,7,53,false,true,false,false,false,false,2017-04-07,2017-11-28,false,false
23,21,"BW Center - Fotografia de Joias, Lojas Virtuais",http://www.bwcenter.com.br/,https://bwcenter.tomticket.com/chat/index?ac=441216P11082017083604&id=EP06894,Suporte via Chat,8,3,false,true,false,false,false,false,2017-09-01,2017-12-02,false,false
23,21,"BW Center - Fotografia de Joias, Lojas Virtuais",http://www.bwcenter.com.br/,https://bwcenter.tomticket.com/,Suporte via Chamado,8,3,false,true,false,false,false,false,2017-09-01,2017-12-02,false,false
23,21,"BW Center - Fotografia de Joias, Lojas Virtuais",http://www.bwcenter.com.br/,https://bwcenter.tomticket.com/chat/geral?id=EP06894,Suporte via Chat,8,3,false,true,false,false,false,false,2017-09-01,2017-12-02,false,false
22,22,Prefeitura Municipal de Rio Grande da Serra – Lugar de gente feliz,http://www.riograndedaserra.sp.gov.br/,https://pmrgs.tomticket.com/helpdesk/login,,15,62,false,false,false,false,true,false,2017-01-10,2017-10-31,false,false
22,24,Byte On - Inicial,http://www.byteon.com.br/,https://byteon.tomticket.com/?account=1212864P21102017100941,Acessar,1,14,false,true,false,false,false,false,2017-10-24,2017-11-25,false,false
20,0,"Uvicon Vidraçaria - São Francisco do Sul SC - Vidros Temperados e Esquadrias de Alumínio, Vidraçaria, Vidraceiro",http://www.uviconvidros.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,12,false,true,false,false,false,true,2017-05-12,2017-12-04,false,false
20,0,"Paternolli Indústria de Máquinas - Timbó SC - Fabricação, Venda e Manutenção de Máquinas e Ferramentas Especiais",http://www.paternolli.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,3,18,false,true,false,false,false,true,2017-05-08,2017-11-30,false,false
20,10,Tecnosys Internet,http://www.tecnosys.net.br/,https://kb.tomticket.com/tecnosys,FAQ - PERGUNTAS FREQUENTES,3,18,false,true,false,false,false,false,2017-01-27,2017-11-14,false,false
20,10,Tecnosys Internet,http://www.tecnosys.net.br/,https://tecnosys.tomticket.com/?account=823744P29092016045049,ABRIR CHAMADO,3,18,false,true,false,false,false,false,2017-01-27,2017-11-14,false,false
20,0,"Artefatos de Cimento Neis - Schroeder SC - Produtos de Concreto, Pavers, Lajotas, Meio-Fios, Palanques, Concregramas",http://www.artefatosneis.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,3,12,false,true,false,false,false,true,2017-05-06,2017-12-08,false,false
19,0,"IB Empilhadeiras - Schroeder SC - Venda e Locação de Empilhadeiras, Paleteiras, Veículos de Carga, Jacarés Paleteiros",http://www.ibempilhadeiras.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,31,false,true,false,false,false,true,2017-05-17,2017-12-09,false,false
19,0,"DG Glass - Guaramirim SC - Vidros Temperados, Espelhos e Esquadrias de Alumínio, Box para Banheiros, Portas e Janelas",http://www.dgglass.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,3,16,false,true,false,false,false,true,2017-05-20,2017-12-09,false,false
19,20,Cabeamento Estruturado Ideal | Projetos em Cabeamentos | Venda,http://cabeamentoestruturadoideal.com.br/,https://idealconexao.tomticket.com/chat/geral?id=EP06417,,4,93,false,false,false,false,true,false,2017-03-12,2017-12-07,false,false
19,20,Cabeamento Estruturado Ideal | Projetos em Cabeamentos | Venda,http://cabeamentoestruturadoideal.com.br/,https://www.tomticket.com/helpdesk?account=410688P31072015053954&id=EP06417,ABERTURA DE CHAMADOS,3,92,false,true,false,false,false,true,2017-01-23,2017-12-07,false,false
19,18,Webb House - Desenvolvimento de sites e sistemas,https://webbhouse.com.br/,http://www.tomticket.com/,TomTicket,20,0,false,true,false,false,false,false,2017-03-24,2017-09-29,false,false
19,21,Atendimento via Chat - LIVRARIA ESCARLATA,https://www.livrariaescarlata.com/pagina/2e35f/atendimento-via-chat,https://www.tomticket.com/chat?ac=385856P07072015012603&balloon=2&id=EP06029&ref=http%3A%2F%2Flivrariaescarlata.boxloja.com%2F,,13,225,false,false,true,false,false,false,2017-04-08,2017-10-26,false,false
18,0,Cubo Sistemas - Desenvolvendo Soluções,http://cubosis.com.br/osplus.html,https://cubosis.tomticket.com/,Help-Desk,5,22,false,true,false,false,false,true,2017-01-31,2017-12-06,false,false
18,20,Atendimento via Chat - LIVRARIA ESCARLATA,http://www.livrariaescarlata.com/pagina/2e35f/atendimento-via-chat,https://www.tomticket.com/chat?ac=385856P07072015012603&balloon=2&id=EP06029&ref=http%3A%2F%2Flivrariaescarlata.boxloja.com%2F,,13,225,false,false,true,false,false,false,2017-04-13,2017-12-05,false,false
18,15,Show Site,http://www.showsite.com.br/,https://showsite.tomticket.com/,ACESSE O SUPORTE PARA CLIENTES,2,17,false,true,false,false,false,true,2017-06-04,2017-10-24,false,false
17,17,A Esportiva - Tudo para o seu Esporte,http://www.aesportiva.com.br/,https://aesportiva.tomticket.com/chat/geral?id=EP08652,Chat,13,151,false,true,false,false,false,true,2017-04-19,2017-10-22,false,false
17,17,A Esportiva - Tudo para o seu Esporte,http://www.aesportiva.com.br/,https://aesportiva.tomticket.com/formulario?account=553728P30112016031114&id=EP08652,Enviar Mensagem,13,151,false,true,false,false,false,true,2017-04-19,2017-10-22,false,false
17,17,A Esportiva - Tudo para o seu Esporte,http://www.aesportiva.com.br/,https://aesportiva.tomticket.com/chat/geral?id=EP08652,Acessar Chat,13,151,false,true,false,false,false,true,2017-04-19,2017-10-22,false,false
17,0,"JT Jateamento - Schroeder SC - Jateamento com Granalhas de Aço e Microesferas de Vidro, Reforma Industrial e Peças",http://www.jtjateamento.com/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,3,8,false,true,false,false,false,true,2017-05-10,2017-10-11,false,false
17,0,"Auto Elétrica LC Pires - Blumenau SC - Serviços Elétricos Automotivos, Serviços Mecânicos, Baterias, Socorro 24 horas",http://www.lcpires.com/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,5,24,false,true,false,false,false,false,2017-10-01,2017-11-02,false,true
17,17,PJ Tecsystem,http://pjtecsystem.com.br/,https://pjtecsystem.tomticket.com/helpdesk/login,Atendimento,5,31,false,true,false,false,false,false,2017-09-22,2017-11-08,false,false
17,0,"Farmácia Anjofarma - Schroeder - Drogaria, Medicamentos, Produtos Infantis, Ortopédicos, Geriátricos, Fraldas",http://www.farmaciaanjofarma.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,45,false,true,false,false,false,true,2017-05-29,2017-11-18,false,false
17,18,SMC - Sindicato dos Metalúrgicos da Grande Curitiba,http://www.simec.com.br/,https://smc.tomticket.com/chat/?ac=592768P01082017022549&id=EP09262,Saúde e Segurança,20,92,false,true,false,false,false,true,2017-08-07,2017-12-07,false,false
17,18,SMC - Sindicato dos Metalúrgicos da Grande Curitiba,http://www.simec.com.br/,https://smc.tomticket.com/chat/?ac=592768P17022016064521&id=EP09262,Outros departamentos,20,92,false,true,false,false,false,true,2017-08-07,2017-12-07,false,false
17,0,"VF Estruturas Metálicas - Guaramirim SC - Galpões, Mezaninos, Tubulações, Manutenção Industrial, Soldas, Serralheria",http://www.vfestruturas.com/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,5,11,false,true,false,false,false,false,2017-09-26,2017-11-28,false,false
17,8,"TENDENZA TECNOLOGIA - Sites, Portais, Sistemas, Atibaia e Região.",http://tendenza.com.br/,https://tendenza.tomticket.com/kb/,Base de Conecimento,4,6,false,true,false,false,false,false,2017-03-17,2017-11-14,false,false
16,0,"Faiska Eletromecânica - Timbó SC - Automação Industrial, NR-12, Manutenção Elétrica, Material Elétrico Industrial",http://www.faiska.net.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,12,false,true,false,false,false,true,2017-09-21,2017-12-09,false,false
15,13,"Hospedagem Amazon AWS, hospedagem nas nuvens, hospedar site Amazon | Full Soluções",https://www.fullsolucoes.com.br/Hospedagem-Amazon-AWS,https://full.tomticket.com/,Help Desk Full Soluções Acessar a Central do Cliente,11,19,false,true,false,false,false,false,2017-11-08,2017-11-24,false,false
15,14,WDM Commerce - Criação de Lojas Virtuais - Agência VTEX - Agência FBITS - Londrina-PR,http://wdmcommerce.com/,https://painel.tomticket.com/login.html,Help Desk WDM,26,21,false,true,false,false,false,false,2017-01-25,2017-09-26,false,true
14,16,WEB Ctrl,http://www.webctrl.com.br/,https://webctrl.tomticket.com/?account=667904P04052016065626,Acessar HelpDesk,1,10,false,true,false,false,false,false,2016-09-29,2017-12-07,false,false
13,5,"MWO Têxtil - Schroeder SC - Tingimento e Acabamento Têxtil, Coloração de Malhas, Tintas, Felpagem, Flanelagem",http://www.mwotextil.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,2,17,false,true,false,false,false,true,2017-05-10,2017-11-28,false,false
13,0,Loja Web Acappella,http://www.lojawebacappella.com.br/webloja/,https://www.tomticket.com/helpdesk/login?id=EP08658,Suporte,7,130,false,true,false,false,false,true,2017-09-29,2017-12-01,false,false
13,13,YoungArts – Software para gestão e automação de emissoras de rádio e TV.,http://www.youngarts.com.br/,https://youngarts.tomticket.com/helpdesk/login,Suporte,3,23,false,true,false,false,false,true,2017-05-20,2017-11-22,false,false
12,6,Webb House - Desenvolvimento de sites e sistemas,http://webbhouse.com.br/,http://www.tomticket.com/,TomTicket,20,0,false,true,false,false,false,false,2017-04-09,2017-10-09,false,false
11,12,Seu Estofado Limpo !! - (11) 4117-2420 - Attiz Serviços,http://www.attiz.com.br/,https://www.tomticket.com/helpdesk/login?id=EP04056,Sistema de Chamados,6,54,false,true,false,false,false,true,2017-05-04,2017-11-25,false,false
11,0,Portal Móveis e Esquadrias - Joinville SC - Esquadrias de Madeira e Móveis sob Medida,http://www.portalmoveiseesquadrias.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,3,40,false,true,false,false,false,true,2017-05-20,2017-12-09,false,false
11,0,"Demanda Engenharia e Construção - Araquari SC - Estruturas Metálicas, Estruturas de Concreto, Galpões, Prédios",http://www.premega.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,28,false,true,false,false,false,false,2017-10-17,2017-12-03,false,false
10,12,KALAHARY,http://loja.kalahary.com.br/e9b919f,https://kalahary.tomticket.com/helpdesk,ATENDIMENTO,6,51,false,true,false,false,false,true,2017-09-25,2017-11-27,false,false
10,0,Penso Plus,http://pensoplus.com/,https://sacpenso.tomticket.com/,Fale Conosco,5,57,false,true,false,false,false,true,2017-08-27,2017-10-10,false,false
10,0,Agência Divulgar Meu Negócio BH,https://divulgarmeunegocio.com.br/,https://divulgar.tomticket.com/?account=448448P08092015032427,Chamado de Suporte,5,49,false,true,false,false,false,false,2017-09-11,2017-11-12,false,false
10,0,Digifred,http://digifred.com.br/,https://digifred.tomticket.com/?account=941568P07032017042209,Área do Cliente,3,19,false,true,false,false,false,true,2017-04-07,2017-12-01,false,false
10,0,Digifred,http://digifred.com.br/,https://digifred.tomticket.com/?account=941568P07032017042209,Acessar Help Desk,3,19,false,true,false,false,false,true,2017-04-07,2017-12-01,false,false
10,6,Tribunal de Contas do Estado do Espírito Santo,http://escola.tce.es.gov.br/,https://www.tomticket.com/chat?ac=25856P22102014052318&balloon=2&id=EP00404&ref=http%3A%2F%2Fescola.tce.es.gov.br%2F,,1,25,false,false,false,false,true,false,2016-12-04,2017-12-05,false,false
10,6,Tribunal de Contas do Estado do Espírito Santo,http://escola.tce.es.gov.br/,https://www.tomticket.com/chat?ac=25856P22102014052318&balloon=2&id=EP00404&ref=http%3A%2F%2Fescola.tce.es.gov.br%2F,Atendimento Online.,2,24,false,true,false,false,false,false,2016-12-26,2017-12-05,false,false
9,0,Página não encontrada - UXTech Informática | UXTech Informática,http://uxtech.info/lib/la-busca-la-lucha-por-la-vida-1-el-libro-de-bolsillo-bibliotecas-de-autor-biblioteca-baroja,https://www.tomticket.com/helpdesk?account=164544P08092014114211&id=EP02571,Área do Cliente,1,17,false,true,false,false,false,true,2017-11-10,2017-11-10,false,false
9,9,EntomoBrasilis,https://www.periodico.ebras.bio.br/,https://painel.tomticket.com/,Tomticket,11,78,false,true,false,false,false,false,2017-06-01,2017-11-03,false,false
9,8,Programa de gestão para salões de beleza - AZ,http://www.azsolucoes.com.br/,https://azsolucoes.tomticket.com/chat/?ac=672704P09052016055129&id=EP10511,Financeiro,6,22,false,true,false,false,false,true,2016-12-26,2017-12-04,false,false
9,8,Programa de gestão para salões de beleza - AZ,http://www.azsolucoes.com.br/,https://azsolucoes.tomticket.com/chat/?ac=672704P09052016055502&id=EP10511,Suporte,6,22,false,true,false,false,false,true,2016-12-26,2017-12-04,false,false
8,0,SoftComp Suporte Técnico em TI Empresarial,http://www.sfcsistemas.com.br/,https://www.tomticket.com/helpdesk?account=425920P14082015083135&id=EP06655,HelpDesk,1,30,false,true,false,false,false,false,2017-04-19,2017-10-26,false,true
8,3,RL Solucion - Especialista em TI | Atendimento técnico e contrato de manutenção em São Paulo,http://www.rlsolucion.com.br/,https://painel.tomticket.com/,Area_Tecnica,4,15,false,true,false,false,false,false,2017-07-02,2017-12-02,false,false
8,3,RL Solucion - Especialista em TI | Atendimento técnico e contrato de manutenção em São Paulo,http://www.rlsolucion.com.br/,https://www.tomticket.com/helpdesk?id=EP05362,Area_Cliente,4,15,false,true,false,false,false,false,2017-07-02,2017-12-02,false,false
8,0,Sistemas para cooperativas | Leosoft ®,http://www.leosoft.com.br/,https://leosoft.tomticket.com/?account=907456P04012017074223,Suporte ticket's,8,29,false,true,false,false,false,false,2017-05-23,2017-10-11,false,false
8,0,Sistemas para cooperativas | Leosoft ®,http://www.leosoft.com.br/,https://leosoft.tomticket.com/?account=907456P04012017074223,Ticket,8,29,false,true,false,false,false,false,2017-05-23,2017-10-11,false,false
8,9,Geolan - “Outsourcing em Tecnologia da Informação”,http://www.geolan.com.br/,https://geolan.tomticket.com/helpdesk/checklogin,,2,19,false,false,false,true,false,false,2017-08-04,2017-12-05,false,false
8,6,Manutenção a Distância para seu Computador,http://www.tecnicoonline.yolasite.com/,https://tecnicovirtuall.tomticket.com/?account=955072P15022017052319,Acessar Help Desk,20,17,false,true,false,false,false,false,2017-04-06,2017-11-26,false,false
8,8,EntomoBrasilis,http://www.periodico.ebras.bio.br/,https://painel.tomticket.com/,Tomticket,13,81,false,true,false,false,false,false,2016-09-06,2017-11-14,false,false
7,6,"Climatização Moura - Itapema SC - Venda e Assistência Técnica de Ar Condicionado Split, Cassete, Piso-Teto",http://www.climatizacaomoura.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,13,false,true,false,false,false,true,2017-05-11,2017-10-01,false,false
7,8,Ata Sistemas,http://www.atasistemas.com.br/,https://atasistemas.tomticket.com/?account=1143104P11082017023639,,3,21,false,false,false,false,true,true,2017-09-10,2017-11-11,false,false
7,0,Office Informática – Excelência em Automação Comercial,http://www.officeinfor.com.br/,https://officeinfor.tomticket.com/,Área do Cliente Abertura de Chamados,2,20,false,true,false,false,false,false,2017-07-06,2017-11-17,false,false
7,6,"Bompreço Auto Peças Goiânia, Aparecida de Goiânia e Anápolis. | BOMPREÇO AUTO PEÇAS",http://www.bomprecopecas.com.br/,https://bomprecoautopecas.tomticket.com/chat/?ac=589568P16022016091940&id=EP09212,,14,132,false,false,false,false,true,false,2017-06-23,2017-11-25,false,false
6,0,Page not found - HandHelp,http://handhelp.com.br/component/k2/itemlist/user/446579,https://handhelp.tomticket.com/chat/?ac=585664P11022016010527&id=EP09151,Chat,7,11,false,true,false,false,false,true,2017-06-24,2017-11-08,false,false
6,5,MOBVIEWGSB - Software de Gestão para Agronegócio,http://mobview.com.br/,https://mobviewgsb.tomticket.com/?account=157696P27082014065403,PORTAL DO CLIENTE,6,11,false,true,false,false,false,false,2017-10-28,2017-11-28,false,false
6,5,MOBVIEWGSB - Software de Gestão para Agronegócio,http://mobview.com.br/,https://mobviewgsb.tomticket.com/chat/?ac=157696P27082014065403&id=EP02464,ATENDIMENTO ONLINE,6,11,false,true,false,false,false,false,2017-10-28,2017-11-28,false,false
6,0,"Mhi – Soluções completas em automação comercial. Equipamentos, Sistemas de Gestão, Serviços, Capacitação e Consultoria para sua empresa.",http://www.mhi.com.br/,https://mhi.tomticket.com/chat/?ac=469440P14102016100843&id=EP07335,Fale com um Consultor,6,127,false,true,false,false,false,true,2017-04-15,2017-12-05,false,false
6,2,Assistech Service,http://www.assistechservice.com/,https://www.tomticket.com/helpdesk/login?id=EP07901,Chamados,11,3,false,true,false,false,false,false,2017-06-21,2017-10-25,false,false
6,0,"Conquista Educação Profissional e Idiomas - Itapema SC - Aulas de Inglês, Cursos Profissionalizantes, Preparatórios",http://www.conquistacursossc.com.br/inicial.html,https://websc.tomticket.com/?account=532416P05122015044443,Painel,6,26,false,true,false,false,false,true,2017-08-23,2017-12-09,false,false
6,5,Asteriks - Soluções Inteligentes em TI e Telecom,http://asteriks.com.br/,https://suporteasteriks.tomticket.com/chat/?ac=840832P17102016021028&id=EP13138,Solicitar orçamento,11,54,false,true,false,false,false,false,2017-01-01,2017-10-04,false,false
6,5,Asteriks - Soluções Inteligentes em TI e Telecom,http://asteriks.com.br/,https://suporteasteriks.tomticket.com/chat/?ac=840832P19102016084352&id=EP13138,Solicitar acesso,11,54,false,true,false,false,false,false,2017-01-01,2017-10-04,false,false
6,0,FCA INFORMÁTICA SP | Entre em contato conosco e solicite um orçamento! - HOME,http://www.fcainformaticasp.com.br/,https://fcainformaticasp.tomticket.com/?account=1227584P07112017030847,Área do Cliente,2,8,false,true,false,false,false,true,2017-11-08,2017-11-24,false,false
6,0,.: Mikromundo Sistemas :.,http://www.mikromundo.com/,https://mikromundo.tomticket.com/helpdesk/login,Abrir Chamado,13,12,false,true,false,false,false,false,2016-08-04,2017-11-08,false,false
5,0,Otimização de sites em Sorocaba | S E O | MoralyWeb Solutions,http://www.moralyweb.com.br/otimizacao_de_sites_em_sorocaba/,https://www.tomticket.com/chat/?ac=171520P20092014110136&id=EP02680,Atendimento Online,3,53,false,true,false,false,false,false,2017-07-21,2017-11-16,false,false
5,0,"Comercial JC - Barra Velha SC - Materiais para Construção e Reforma, Materiais de Pintura, Elétrica e Hidráulica",http://www.comercialjc.net/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,25,false,true,false,false,false,true,2017-05-06,2017-12-09,false,false
5,0,"Toninho Climatização - Itapema SC - Ar Condicionado Split, Janela, Cassete, Cortinas de Ar, Assistência Técnica",http://www.toninhoclimatizacao.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,27,false,true,false,false,false,false,2017-05-12,2017-12-04,false,false
5,5,Oriente TI,http://www.orienteti.com.br/,https://orienteti.tomticket.com/,Help Desk,5,58,false,true,false,false,false,true,2017-03-31,2017-12-07,false,false
5,2,Esferatec,http://www.esferatec.com.br/,https://esferatec.tomticket.com/,Suporte,10,11,false,true,false,false,false,false,2017-09-20,2017-12-07,false,false
5,5,Soluções da ESTTEIO,http://www.estteio.com.br/index-3.html,https://www.tomticket.com/helpdesk?id=EP07689,,4,7,false,false,false,false,true,true,2017-09-21,2017-12-08,false,false
5,6,Outras Formas de Ingresso - Vestibular 2017 | Univiçosa,https://vestibular.univicosa.com.br/,https://univicosa.tomticket.com/chat/?ac=491072P29102015035056&id=EP07673,Atendimento Online,5,59,false,true,false,false,false,true,2017-02-10,2017-11-25,false,false
5,0,ONETRIX GESTÃO EM T.I,http://www.onetrix.com.br/,https://onetrix-ti.tomticket.com/,ABERTURA DE CHAMADO,4,8,false,true,false,false,false,false,2017-08-14,2017-09-28,false,false
5,0,ONETRIX GESTÃO EM T.I,http://www.onetrix.com.br/,https://onetrix-ti.tomticket.com/formulario?account=1022656P03082017065508&id=EP15979,,4,8,false,false,true,false,false,false,2017-08-14,2017-09-28,false,false
5,7,I Semana Acadêmica Unificada - Administração - Núcleo de Eventos | Univiçosa,https://evento.univicosa.com.br/evento/i-semana-academica-unificadaadministracao,https://univicosa.tomticket.com/chat/geral?id=EP07673,Atendimento Online,2,7,false,true,false,false,false,true,2017-06-30,2017-11-14,false,false
5,0,IONICS - Controle de Abastecimento de Frota,http://www.ionics.com.br/,https://ionics.tomticket.com/,Meus Chamados,7,34,false,true,false,false,false,false,2017-09-25,2017-11-11,false,false
5,0,"Logoo Design: Criação de Logotipos, Logomarcas Online",http://www.logoo.com.br/,https://www.tomticket.com/helpdesk/checklogin,,5,29,false,false,false,true,false,true,2017-01-28,2017-11-28,false,false
4,0,"FM Informática - Itapema SC - Venda, Manutenção de Computadores, Notebooks, Cartuchos, Impressoras, Monitores, PCs",http://www.fminformaticaitapema.com.br/inicial.html,https://websc.tomticket.com/?account=532416P05122015044443,Painel,7,22,false,true,false,false,false,false,2017-08-18,2017-12-03,false,false
4,0,"FM Informática - Itapema SC - Venda, Manutenção de Computadores, Notebooks, Cartuchos, Impressoras, Monitores, PCs",http://www.fminformaticaitapema.com.br/inicial.html,https://websc.tomticket.com/?account=532416P05122015044443,CONTATO,7,22,false,true,false,false,false,false,2017-08-18,2017-12-03,false,false
4,0,Predicado Brasil - Comunicação Empresarial,http://predicadobrasil.com.br/,https://www.tomticket.com/helpdesk/login?id=EP09467,Help Desk,1,65,false,true,false,false,false,true,2017-07-11,2017-11-10,false,false
4,0,"Mazobox - Itapema SC - Esquadrias de Alumínio, Vidros Temperados, Portas de Vidro, Janelas, Fechamento de Sacadas",http://www.mazobox.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,4,23,false,true,false,false,false,true,2017-05-12,2017-12-03,false,false
4,3,TW Sistemas - A tecnologia para maximizar os seus resultados,http://twsistemas.com.br/,https://twsistemas.tomticket.com/,Helpdesk,8,27,false,true,false,false,false,false,2017-08-16,2017-12-01,false,false
4,3,TW Sistemas - A tecnologia para maximizar os seus resultados,http://twsistemas.com.br/,https://twsistemas.tomticket.com/chat/geral?id=EP16184,Atendimento Online,8,27,false,true,false,false,false,false,2017-08-16,2017-12-01,false,false
4,0,"Trust Móveis Sob Medida - Itapema SC - Fabricação de Móveis Projetados, Design de Interiores, Móveis de MDF",http://www.trustmoveissobmedida.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,3,18,false,true,false,false,false,true,2017-05-20,2017-12-09,false,false
4,0,Delyver • A sua plataforma de delivery online,http://www.delyver.com.br/info/contato,https://delyver.tomticket.com/formulario?account=745152P10112017072407&id=EP11643,,7,39,false,false,true,false,false,false,2017-12-02,2017-12-02,true,false
4,0,Delyver • A sua plataforma de delivery online,http://www.delyver.com.br/info/contato,https://delyver.tomticket.com/formulario?account=745152P19072016101829&id=EP11643,,11,40,false,false,true,false,false,false,2017-06-19,2017-10-20,false,false
4,0,Geolan - “Outsourcing em Tecnologia da Informação”,http://geolan.com.br/,https://geolan.tomticket.com/helpdesk/checklogin,,2,19,false,false,false,true,false,false,2017-09-06,2017-12-08,false,false
4,0,TOFACIL,https://www.tofacil.com.br/,https://tofacil.tomticket.com/chat/?ac=1057408P19052017074213&id=EP16522,Fale Conosco pelo Chat,1,25,false,true,false,false,false,true,2017-09-05,2017-10-05,false,true
4,0,TOFACIL,https://www.tofacil.com.br/,https://tofacil.tomticket.com/chat/?ac=1057408P19052017074213&id=EP16522,www.TOFACIL.com.br,1,25,false,true,false,false,false,true,2017-08-21,2017-11-22,false,false
4,0,Asteriks - Soluções Inteligentes em TI e Telecom,https://www.asteriks.com.br/,https://suporteasteriks.tomticket.com/helpdesk/login?account=840832P17102016021028,Suporte Técnico,11,45,false,true,false,false,false,true,2017-09-29,2017-11-16,false,false
4,0,Asteriks - Soluções Inteligentes em TI e Telecom,https://www.asteriks.com.br/,https://suporteasteriks.tomticket.com/chat/?ac=840832P19102016084352&id=EP13138,Solicitar acesso,11,45,false,true,false,false,false,false,2017-09-29,2017-11-16,false,false
4,0,Asteriks - Soluções Inteligentes em TI e Telecom,https://www.asteriks.com.br/,https://suporteasteriks.tomticket.com/chat/?ac=840832P17102016021028&id=EP13138,Solicitar orçamento,11,45,false,true,false,false,false,false,2017-09-29,2017-11-16,false,false
4,0,TW Sistemas - A tecnologia para maximizar os seus resultados,http://www.twcom.com.br/,https://twsistemas.tomticket.com/,Helpdesk,35,0,false,true,false,false,false,false,2017-09-09,2017-11-26,false,false
4,0,TW Sistemas - A tecnologia para maximizar os seus resultados,http://www.twcom.com.br/,https://twsistemas.tomticket.com/chat/geral?id=EP16184,Atendimento Online,35,0,false,true,false,false,false,false,2017-09-09,2017-11-26,false,false
4,2,Eqip Copiadoras Informática | Lider em suprimentos para Copiadoras e Informática no Piauí,http://www.eqip.com.br/,https://www.tomticket.com/helpdesk?account=570432P21012016041055&id=EP08913,Abrir Chamado,1,20,false,true,false,false,false,false,2017-07-15,2017-11-28,false,false
4,0,Interdev,http://www.interdev.com.br/,https://www.tomticket.com/helpdesk?account=471488P01102015115418&id=EP07367,Suporte,1,15,false,true,false,false,false,false,2017-08-24,2017-11-26,false,false
4,0,"Cerâmica Wippel - Itajaí SC - Fabricação e venda de Tijolos Cerâmicos para Construção Civil, Obras e Reformas",http://www.ceramicawippel.com.br/,https://websc.tomticket.com/?account=532416P05122015044443,Painel,6,35,false,true,false,false,false,true,2017-09-21,2017-11-23,false,false
4,0,Home - Ecosis,http://www.ecosis.inf.br/,https://www.tomticket.com/helpdesk/login?id=EP03300,Área do Cliente,2,30,false,true,false,false,false,false,2017-11-07,2017-12-08,false,false
4,2,Sistemas para cooperativas | Leosoft ®,http://leosoft.com.br/,https://leosoft.tomticket.com/?account=907456P04012017074223,Suporte ticket's,8,29,false,true,false,false,false,false,2017-05-24,2017-11-29,false,false
4,2,Sistemas para cooperativas | Leosoft ®,http://leosoft.com.br/,https://leosoft.tomticket.com/?account=907456P04012017074223,Ticket,8,29,false,true,false,false,false,false,2017-05-24,2017-11-29,false,false
4,0,Home,http://www.itecinformatica.com/,https://itec.tomticket.com/,Help Desk,3,9,false,true,false,false,false,false,2016-09-14,2017-11-17,false,false
4,0,NDS Tecnologia em Informática - HOME,http://www.ndstecnologia.com.br/,https://painel.tomticket.com/login.html,GESTÃO DE CHAMADOS,8,9,false,true,false,false,false,true,2017-09-27,2017-11-30,false,false
