Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
1,3,Communication is key to great tech support | Zendesk,https://www.zendesk.com/blog/communication-key-great-tech-support/,https://www.zendesk.com.br/,Português,20,134,false,true,false,false,false,false,2017-09-24,2017-10-21,false,false
1,3,How Brayola’s customer service team became every girl’s best friend | Zendesk,https://www.zendesk.com/blog/brayola-customer-service-team/,https://www.zendesk.com.br/,Português,20,125,false,true,false,false,false,false,2017-06-02,2017-12-03,false,false
1,3,2 live chat lessons from Tucows | Zendesk,https://www.zendesk.com/blog/live-chat-lessons-from-tucows/,https://www.zendesk.com.br/,Português,23,124,false,true,false,false,false,false,2017-06-01,2017-11-21,false,false
1,3,Le Tote Makes Customer Service Personal - Zendesk Blog,https://www.zendesk.com/blog/le-tote-makes-customer-service-personal/,https://www.zendesk.com.br/,Português,22,123,false,true,false,false,false,false,2017-06-03,2017-12-07,false,false
1,3,Tip of the week: Hide ticket forms based on the user's organization | Zendesk,https://www.zendesk.com/blog/hide-ticket-forms-based-users-organization/,https://www.zendesk.com.br/,Português,24,117,false,true,false,false,false,false,2017-04-23,2017-10-30,false,false
1,3,A Closer Look: In search of the perfect search experience | Zendesk,https://www.zendesk.com/blog/closer-look-search-perfect-search-experience/,https://www.zendesk.com.br/,Português,24,114,false,true,false,false,false,false,2017-05-03,2017-12-08,false,false
1,3,Modern luxury: Q&A with AllSaints | Zendesk,https://www.zendesk.com/blog/allsaints/,https://www.zendesk.com.br/,Português,24,119,false,true,false,false,false,false,2017-04-28,2017-11-18,false,false
1,3,Celebrating 300 apps | Zendesk,https://www.zendesk.com/blog/300-apps/,https://www.zendesk.com.br/,Português,20,128,false,true,false,false,false,false,2017-10-18,2017-11-18,false,false
1,3,Convenience drives conversion with online shopping - Zendesk blog,https://www.zendesk.com/blog/comes-online-shopping-convenience-drives-conversion-infographic/,https://www.zendesk.com.br/,Português,24,121,false,true,false,false,false,false,2017-06-03,2017-11-07,false,false
1,3,Fend off “digital disrupters” with customer empathy | Zendesk,https://www.zendesk.com/blog/gartner-digital-disrupters-customer-empathy/,https://www.zendesk.com.br/,Português,19,124,false,true,false,false,false,false,2017-06-20,2017-12-01,false,false
1,3,Building your Zendesk workflow brick-by-brick | Zendesk,https://www.zendesk.com/blog/building-your-zendesk-workflow/,https://www.zendesk.com.br/,Português,19,127,false,true,false,false,false,false,2017-09-24,2017-09-24,false,false
1,3,Important update to the Zendesk DMARC policy | Zendesk,https://www.zendesk.com/blog/zendesk-dmarc-policy/,https://www.zendesk.com.br/,Português,22,122,false,true,false,false,false,false,2017-06-10,2017-10-29,false,false
